Province/State,Country/Region,WHO Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,Sum of Confirmed cases
,Jamaica,Americas,18.1096,-77.2975,09/05/2020,490,9,62,419,
,Japan,Western Pacific,36.204824,138.252924,09/05/2020,15755,654,5906,9195,
,Jordan,Eastern Mediterranean,31.24,36.51,09/05/2020,522,9,387,126,
,Kazakhstan,Europe,48.0196,66.9237,09/05/2020,4975,31,1776,3168,
,Kenya,Africa,-0.0236,37.9062,09/05/2020,649,30,207,412,
,South Korea,Western Pacific,35.907757,127.766922,09/05/2020,10874,256,9610,1008,
,Kuwait,Eastern Mediterranean,29.31166,47.481766,09/05/2020,7623,49,2622,4952,
,Kyrgyzstan,Europe,41.20438,74.766098,09/05/2020,931,12,658,261,
,Latvia,Europe,56.8796,24.6032,09/05/2020,930,18,464,448,
,Lebanon,Eastern Mediterranean,33.8547,35.8623,09/05/2020,809,26,234,549,
,Liberia,Africa,6.428055,-9.429499,09/05/2020,199,20,79,100,
,Liechtenstein,Europe,47.14,9.55,09/05/2020,82,1,81,0,
,Lithuania,Europe,55.1694,23.8813,09/05/2020,1444,49,828,567,
,Luxembourg,Europe,49.8153,6.1296,09/05/2020,3877,101,3550,226,
,Madagascar,Africa,-18.766947,46.869107,09/05/2020,193,0,101,92,
,Malaysia,Western Pacific,4.210484,101.975766,09/05/2020,6589,108,4929,1552,
,Maldives,South-East Asia,3.2028,73.2207,09/05/2020,790,3,29,758,
,Malta,Europe,35.9375,14.3754,09/05/2020,490,5,427,58,
,Mauritania,Africa,21.0079,-10.9408,09/05/2020,8,1,6,1,
,Mauritius,Africa,-20.348404,57.552152,09/05/2020,332,10,320,2,
,Mexico,Americas,23.6345,-102.5528,09/05/2020,33460,3353,21824,8283,
,Moldova,Europe,47.4116,28.3699,09/05/2020,4867,161,1925,2781,
,Monaco,Europe,43.7333,7.4167,09/05/2020,96,4,82,10,
,Mongolia,Western Pacific,46.8625,103.8467,09/05/2020,42,0,14,28,
,Montenegro,Europe,42.708678,19.37439,09/05/2020,324,8,274,42,
,Morocco,Eastern Mediterranean,31.7917,-7.0926,09/05/2020,5910,186,2461,3263,
,Namibia,Africa,-22.9576,18.4904,09/05/2020,16,0,10,6,
,Nepal,South-East Asia,28.1667,84.25,09/05/2020,110,0,31,79,
Aruba,Netherlands,Europe,12.5211,-69.9683,09/05/2020,101,3,89,9,
Curacao,Netherlands,Europe,12.1696,-68.99,09/05/2020,16,1,14,1,
Sint Maarten,Netherlands,Europe,18.0425,-63.0548,09/05/2020,76,15,46,15,
,Netherlands,Europe,52.1326,5.2913,09/05/2020,42382,5422,0,36960,
,New Zealand,Western Pacific,-40.9006,174.886,09/05/2020,1494,21,1371,102,
,Nicaragua,Americas,12.865416,-85.207229,09/05/2020,16,5,7,4,
,Niger,Africa,17.607789,8.081666,09/05/2020,815,45,617,153,
,Nigeria,Africa,9.082,8.6753,09/05/2020,4151,128,745,3278,
,North Macedonia,Europe,41.6086,21.7453,09/05/2020,1622,91,1112,419,
,Norway,Europe,60.472,8.4689,09/05/2020,8099,219,32,7848,
,Oman,Eastern Mediterranean,21.512583,55.923255,09/05/2020,3224,17,1068,2139,
,Pakistan,Eastern Mediterranean,30.3753,69.3451,09/05/2020,30334,659,8063,21612,
,Panama,Americas,8.538,-80.7821,09/05/2020,8282,237,4501,3544,
,Papua New Guinea,Western Pacific,-6.314993,143.95555,09/05/2020,8,0,8,0,
,Paraguay,Americas,-23.4425,-58.4438,09/05/2020,689,10,155,524,
,Peru,Americas,-9.19,-75.0152,09/05/2020,65015,1814,20246,42955,
,Philippines,Western Pacific,12.879721,121.774017,09/05/2020,10610,704,1842,8064,
,Poland,Europe,51.9194,19.1451,09/05/2020,15651,785,5437,9429,
,Portugal,Europe,39.3999,-8.2245,09/05/2020,27406,1126,2499,23781,
,Qatar,Eastern Mediterranean,25.3548,51.1839,09/05/2020,21331,13,2449,18869,
,Romania,Europe,45.9432,24.9668,09/05/2020,15131,939,6912,7280,
,Russia,Europe,61.52401,105.318756,09/05/2020,198676,1827,31916,164933,
,Rwanda,Africa,-1.9403,29.8739,09/05/2020,280,0,140,140,
,Saint Lucia,Americas,13.9094,-60.9789,09/05/2020,18,0,17,1,
,Saint Vincent and the Grenadines,Americas,12.9843,-61.2872,09/05/2020,17,0,9,8,
,San Marino,Europe,43.9424,12.4578,09/05/2020,637,41,126,470,
,Saudi Arabia,Eastern Mediterranean,23.885942,45.079162,09/05/2020,37136,239,10144,26753,
,Senegal,Africa,14.4974,-14.4524,09/05/2020,1634,17,643,974,
,Serbia,Europe,44.0165,21.0059,09/05/2020,10032,215,2732,7085,
,Seychelles,Africa,-4.6796,55.492,09/05/2020,11,0,8,3,
,Singapore,Western Pacific,1.2833,103.8333,09/05/2020,22460,20,2296,20144,
,Slovakia,Europe,48.669,19.699,09/05/2020,1455,26,919,510,
